user_id,signup_date,country,company_size,plan_type,monthly_price,sessions_per_month,feature_usage_score,support_tickets,payment_failures,last_active_date,churned,churn_date,tenure_months,total_revenue,ltv_12m,industry,acquisition_channel,billing_period,seats_purchased,discount_pct,payment_method
U0001108,2024-06-13,US,13,Starter,60.85,32,78,1,0,2025-12-31,0,NULL,19,1156.16,730,E-commerce,paid,annual,3,2.09,invoice
U0001109,2024-06-21,CA,26,Business,513.58,16,11,2,0,2025-12-31,0,NULL,19,9758.05,6163,E-commerce,paid,monthly,10,3.15,card
U0001110,2024-10-10,US,52,Pro,312.59,31,45,1,0,2025-12-31,0,NULL,15,4688.90,3751,SaaS,outbound,monthly,16,8.62,card
U0001111,2024-07-12,US,16,Business,473.72,30,28,0,0,2025-12-31,0,NULL,18,8526.87,5685,DevTools,organic,monthly,5,5.91,card
U0001112,2025-01-08,SG,10,Starter,53.71,14,33,1,0,2025-02-28,1,2025-02-28,2,107.42,107,SaaS,paid,monthly,2,8.08,card
U0001113,2024-03-13,US,26,Pro,202.24,31,27,1,0,2025-12-31,0,NULL,22,4449.20,2427,FinTech,outbound,monthly,7,9.73,card
U0001114,2025-01-18,US,25,Starter,73.98,19,34,3,0,2025-12-31,0,NULL,12,887.82,888,DevTools,paid,monthly,4,5.95,card
U0001115,2024-12-19,US,28,Starter,87.85,26,63,0,0,2025-12-31,0,NULL,13,1142.03,1054,Logistics,partner,monthly,7,10.00,card
U0001116,2024-03-11,US,25,Pro,209.88,32,52,0,0,2025-12-31,0,NULL,22,4617.29,2519,Logistics,paid,monthly,7,15.80,card
U0001117,2024-10-27,IN,74,Pro,335.40,47,44,0,0,2025-12-31,0,NULL,15,5031.03,4025,SaaS,marketplace,annual,20,14.47,invoice
U0001118,2024-04-11,BR,29,Pro,219.69,30,36,1,0,2025-12-31,0,NULL,21,4613.39,2636,SaaS,paid,monthly,7,4.65,card
U0001119,2024-08-05,IN,34,Pro,219.22,26,36,3,0,2025-12-31,0,NULL,17,3726.66,2631,Media,organic,monthly,8,4.17,card
U0001120,2024-07-20,CA,14,Starter,56.09,14,29,1,0,2024-10-31,1,2024-10-31,4,224.37,224,SaaS,outbound,monthly,2,6.84,card
U0001121,2024-07-22,DE,12,Starter,60.14,22,59,0,0,2025-12-31,0,NULL,18,1082.47,722,Media,organic,annual,3,2.36,invoice
U0001122,2024-04-24,US,32,Business,562.99,47,61,3,0,2025-12-31,0,NULL,21,11822.81,6756,DevTools,paid,monthly,11,6.33,invoice
U0001123,2024-01-16,CA,19,Pro,199.22,20,4,2,1,2025-12-31,0,NULL,24,4781.32,2391,Media,partner,monthly,4,6.64,card
U0001124,2024-03-23,US,4,Starter,55.21,4,23,2,0,2025-12-31,0,NULL,22,1214.65,663,DevTools,organic,monthly,1,4.56,card
U0001125,2024-03-20,US,36,Starter,57.08,15,17,2,0,2025-02-28,1,2025-02-28,12,684.95,685,DevTools,marketplace,monthly,5,22.54,card
U0001126,2024-03-23,DE,20,Pro,200.97,35,67,0,0,2025-12-31,0,NULL,22,4421.42,2412,Logistics,organic,monthly,6,3.81,card
U0001127,2024-03-14,US,38,Pro,176.60,60,83,2,0,2025-12-31,0,NULL,22,3885.22,2119,Media,paid,annual,8,13.44,card
U0001128,2025-01-23,SG,33,Business,599.88,44,58,2,0,2025-12-31,0,NULL,12,7198.61,7199,FinTech,marketplace,monthly,10,6.01,invoice
U0001129,2024-09-19,FR,22,Pro,179.38,44,59,1,0,2025-12-31,0,NULL,16,2870.08,2153,SaaS,marketplace,monthly,5,5.79,card
U0001130,2024-10-19,AU,8,Starter,46.24,10,35,2,1,2024-11-30,1,2024-11-30,2,92.48,92,FinTech,organic,monthly,1,14.82,card
U0001131,2024-03-07,US,20,Pro,221.51,36,68,1,0,2025-12-31,0,NULL,22,4873.24,2658,Logistics,partner,monthly,6,6.36,card
U0001132,2024-07-04,US,15,Starter,61.26,7,17,0,1,2024-11-30,1,2024-11-30,5,306.29,306,DevTools,paid,monthly,3,9.26,card
U0001133,2024-06-21,US,25,Pro,178.83,37,48,1,2,2025-12-31,0,NULL,19,3397.77,2146,Health,partner,annual,7,11.76,card
U0001134,2024-08-24,US,39,Pro,145.92,45,60,1,0,2025-12-31,0,NULL,17,2480.56,1751,Health,partner,annual,8,23.43,card
U0001135,2024-10-04,DE,28,Starter,69.95,12,13,0,0,2025-06-30,1,2025-06-30,9,629.57,630,DevTools,outbound,monthly,6,15.16,card
U0001136,2024-05-23,CA,8,Pro,151.85,23,63,1,0,2025-12-31,0,NULL,20,3037.00,1822,Logistics,paid,annual,2,5.52,card
U0001137,2024-03-24,BR,5,Starter,47.47,5,22,2,1,2025-11-30,1,2025-11-30,21,996.79,570,SaaS,organic,monthly,1,9.30,card
U0001138,2024-08-15,US,35,Business,461.25,59,61,0,0,2025-12-31,0,NULL,17,7841.28,5535,Health,organic,monthly,12,17.53,card
U0001139,2024-01-03,GB,4,Starter,56.82,4,8,2,0,2025-12-31,0,NULL,24,1363.70,682,E-commerce,marketplace,monthly,1,4.46,card
U0001140,2024-03-10,CA,37,Pro,242.12,35,75,2,0,2025-12-31,0,NULL,22,5326.68,2905,Health,organic,monthly,12,17.23,card
U0001141,2024-04-07,US,32,Starter,72.32,15,25,1,0,2025-12-31,0,NULL,21,1518.71,868,SaaS,organic,monthly,6,23.43,card
U0001142,2024-01-16,US,9,Pro,161.98,19,22,2,1,2024-04-30,1,2024-04-30,4,647.91,648,DevTools,organic,monthly,3,9.89,card
U0001143,2025-01-07,US,12,Starter,48.20,25,56,2,0,2025-12-31,0,NULL,12,578.37,578,FinTech,partner,annual,2,7.69,card
U0001144,2024-08-23,US,13,Pro,155.90,33,74,3,0,2025-12-31,0,NULL,17,2650.35,1871,DevTools,partner,monthly,3,15.68,card
U0001145,2024-08-17,US,13,Starter,52.47,20,41,0,0,2025-12-31,0,NULL,17,892.00,630,DevTools,outbound,monthly,2,4.24,card
U0001146,2024-08-05,US,25,Starter,77.12,29,56,2,0,2025-12-31,0,NULL,17,1311.11,925,Health,outbound,monthly,6,9.09,card
U0001147,2024-03-24,NL,6,Starter,52.95,12,16,3,0,2025-02-28,1,2025-02-28,12,635.42,635,E-commerce,marketplace,monthly,1,7.39,card
U0001148,2024-06-08,FR,33,Starter,81.72,17,35,1,0,2025-12-31,0,NULL,19,1552.70,981,SaaS,outbound,monthly,6,12.62,card
U0001149,2024-06-07,US,13,Business,484.67,27,50,0,1,2025-12-31,0,NULL,19,9208.80,5816,SaaS,paid,monthly,4,6.27,card
U0001150,2024-06-20,CA,13,Starter,59.91,18,19,3,0,2025-08-31,1,2025-08-31,15,898.65,719,FinTech,organic,monthly,2,4.75,card
U0001151,2024-12-13,GB,42,Starter,92.95,30,35,1,0,2025-12-31,0,NULL,13,1208.40,1115,SaaS,organic,monthly,9,16.07,card
U0001152,2024-02-19,IN,30,Starter,74.51,20,60,1,1,2025-12-31,0,NULL,23,1713.69,894,FinTech,organic,monthly,5,8.65,card
U0001153,2024-06-14,US,4,Starter,47.13,12,45,2,0,2024-07-31,1,2024-07-31,2,94.27,94,FinTech,partner,monthly,1,14.66,card
U0001154,2024-12-09,US,12,Pro,170.35,33,41,0,0,2025-12-31,0,NULL,13,2214.60,2044,SaaS,partner,monthly,3,7.90,card
U0001155,2024-09-20,GB,10,Starter,57.22,15,55,2,0,2025-12-31,0,NULL,16,915.56,687,FinTech,partner,monthly,2,4.21,card
U0001156,2024-01-23,GB,61,Business,763.52,82,72,0,0,2025-12-31,0,NULL,24,18324.58,9162,Media,partner,monthly,22,6.92,card
U0001157,2024-08-13,US,18,Starter,62.03,23,42,0,0,2025-12-31,0,NULL,17,1054.50,744,EdTech,organic,monthly,4,11.42,card
U0001158,2024-07-16,IN,24,Pro,156.11,22,22,2,0,2025-12-31,0,NULL,18,2809.97,1873,DevTools,outbound,annual,5,15.21,card
U0001159,2024-06-25,US,36,Pro,186.95,15,30,0,0,2025-12-31,0,NULL,19,3552.13,2243,DevTools,outbound,monthly,8,10.52,card
U0001160,2024-06-10,GB,81,Starter,161.02,30,52,0,0,2025-12-31,0,NULL,19,3059.39,1932,E-commerce,paid,monthly,19,9.25,card
U0001161,2024-03-21,DE,20,Pro,202.64,20,12,0,0,2025-12-31,0,NULL,22,4458.01,2432,E-commerce,organic,monthly,5,6.27,invoice
U0001162,2024-11-01,GB,29,Business,528.68,42,83,3,0,2025-12-31,0,NULL,14,7401.55,6344,DevTools,paid,monthly,8,6.01,card
U0001163,2024-07-03,US,58,Pro,246.72,56,62,2,0,2025-12-31,0,NULL,18,4440.90,2961,EdTech,paid,monthly,16,16.12,card
U0001164,2024-08-24,AU,20,Starter,62.84,10,20,2,0,2025-12-31,0,NULL,17,1068.29,754,E-commerce,marketplace,annual,5,10.11,card
U0001165,2024-04-21,DE,100,Business,797.02,49,24,3,0,2025-03-31,1,2025-03-31,12,9564.27,9564,FinTech,organic,annual,33,14.04,card
U0001166,2024-03-12,CA,51,Pro,250.01,17,12,0,0,2025-12-31,0,NULL,22,5500.13,3000,E-commerce,partner,monthly,13,10.11,card
U0001167,2024-10-13,IN,34,Business,549.25,33,46,1,1,2024-12-31,1,2024-12-31,3,1647.74,1648,Logistics,organic,monthly,10,8.89,card
U0001168,2024-07-15,NL,115,Business,936.94,30,33,3,0,2025-08-31,1,2025-08-31,14,13117.13,11243,SaaS,paid,annual,40,12.20,card
U0001169,2024-01-01,GB,30,Starter,70.54,16,39,2,0,2025-12-31,0,NULL,24,1692.87,846,SaaS,organic,monthly,5,10.94,card
U0001170,2024-08-18,US,186,Business,830.32,51,23,0,1,2025-12-31,0,NULL,17,14115.50,9964,E-commerce,organic,annual,58,26.49,invoice
U0001171,2024-03-05,NL,23,Business,409.62,38,44,1,0,2024-04-30,1,2024-04-30,2,819.24,819,EdTech,marketplace,annual,7,8.08,card
U0001172,2024-12-26,SG,39,Pro,213.27,41,86,0,0,2025-12-31,0,NULL,13,2772.49,2559,SaaS,partner,monthly,9,8.36,invoice
U0001173,2024-08-24,BR,38,Starter,94.68,21,45,2,0,2025-12-31,0,NULL,17,1609.55,1136,E-commerce,partner,monthly,8,8.06,card
U0001174,2024-07-18,US,17,Pro,156.07,34,40,0,0,2025-12-31,0,NULL,18,2809.24,1873,SaaS,organic,annual,3,7.16,card
U0001175,2024-11-23,BR,22,Starter,69.00,9,5,1,1,2025-12-31,0,NULL,14,965.96,828,FinTech,paid,monthly,5,9.91,card
U0001176,2024-12-20,FR,57,Pro,298.38,27,30,0,0,2024-12-31,1,2024-12-31,1,298.38,298,EdTech,paid,monthly,18,16.56,card
U0001177,2024-11-21,DE,5,Starter,56.06,8,20,1,0,2024-11-30,1,2024-11-30,1,56.06,56,DevTools,paid,monthly,1,8.38,card
U0001178,2024-05-16,US,29,Pro,185.32,37,57,2,0,2025-12-31,0,NULL,20,3706.40,2224,Logistics,paid,monthly,6,13.28,card
U0001179,2024-03-03,US,178,Pro,617.13,46,33,2,0,2025-12-31,0,NULL,22,13576.82,7406,SaaS,organic,annual,51,11.62,invoice
U0001180,2025-01-17,BR,17,Pro,182.23,23,28,1,0,2025-12-31,0,NULL,12,2186.77,2187,EdTech,paid,monthly,4,2.09,card
U0001181,2024-10-09,US,39,Pro,208.64,48,77,1,1,2025-12-31,0,NULL,15,3129.61,2504,SaaS,outbound,monthly,8,15.51,card
U0001182,2025-01-08,GB,25,Pro,188.71,31,12,2,0,2025-12-31,0,NULL,12,2264.52,2265,SaaS,paid,annual,6,2.55,card
U0001183,2024-09-11,US,95,Pro,355.42,37,53,2,1,2025-12-31,0,NULL,16,5686.73,4265,SaaS,paid,monthly,22,6.93,card
U0001184,2024-11-16,US,378,Business,1933.81,67,39,2,0,2025-12-31,0,NULL,14,27073.30,23206,DevTools,marketplace,annual,138,16.30,invoice
U0001185,2024-01-14,US,10,Pro,173.86,17,18,3,0,2024-01-31,1,2024-01-31,1,173.86,174,FinTech,paid,monthly,3,5.80,card
U0001186,2024-12-19,US,13,Business,421.69,20,36,1,0,2025-02-28,1,2025-02-28,3,1265.07,1265,SaaS,outbound,annual,4,6.72,card
U0001187,2024-01-11,BR,42,Starter,82.49,34,66,0,0,2025-12-31,0,NULL,24,1979.85,990,E-commerce,organic,annual,9,4.99,card
U0001188,2024-07-10,GB,127,Business,755.80,85,90,0,0,2025-12-31,0,NULL,18,13604.41,9070,EdTech,paid,annual,43,26.70,card
U0001189,2024-06-04,US,3,Starter,44.98,9,22,1,0,2025-12-31,0,NULL,19,854.58,540,Media,paid,monthly,1,18.53,card
U0001190,2025-01-19,US,17,Starter,64.36,16,44,1,0,2025-12-31,0,NULL,12,772.31,772,FinTech,organic,monthly,3,12.42,card
U0001191,2024-06-22,IN,21,Starter,69.32,18,31,1,2,2024-06-30,1,2024-06-30,1,69.32,69,Health,organic,monthly,5,6.03,card
U0001192,2024-07-19,IN,25,Starter,67.11,22,34,1,0,2025-09-30,1,2025-09-30,15,1006.68,805,SaaS,partner,annual,5,1.91,card
U0001193,2025-01-15,IN,112,Pro,329.86,27,12,2,0,2025-12-31,0,NULL,12,3958.34,3958,Media,outbound,annual,23,12.40,card
U0001194,2024-08-17,FR,22,Pro,162.51,32,76,2,0,2025-12-31,0,NULL,17,2762.68,1950,SaaS,organic,monthly,5,10.31,card
U0001195,2024-06-09,US,50,Starter,117.70,34,52,1,0,2025-12-31,0,NULL,19,2236.27,1412,SaaS,organic,monthly,13,5.30,card
U0001196,2024-06-22,US,6,Starter,43.96,19,49,0,0,2025-12-31,0,NULL,19,835.33,528,DevTools,paid,monthly,1,16.93,card
U0001197,2024-08-06,US,31,Business,473.72,58,76,2,0,2025-12-31,0,NULL,17,8053.16,5685,EdTech,marketplace,monthly,8,9.53,card
U0001198,2024-08-11,US,15,Pro,163.20,17,33,2,1,2025-12-31,0,NULL,17,2774.37,1958,Media,paid,monthly,4,15.79,card
U0001199,2024-07-13,US,119,Business,703.90,46,21,4,0,2025-12-31,0,NULL,18,12670.27,8447,EdTech,marketplace,annual,37,25.39,invoice
U0001200,2024-06-11,US,38,Business,520.10,64,80,1,0,2025-12-31,0,NULL,19,9881.92,6241,SaaS,organic,monthly,10,6.70,card
U0001201,2024-01-07,US,11,Starter,53.90,18,48,3,1,2024-06-30,1,2024-06-30,6,323.42,323,SaaS,outbound,monthly,2,6.70,card
U0001202,2024-08-05,US,21,Starter,51.44,33,80,1,0,2025-12-31,0,NULL,17,874.45,617,E-commerce,organic,monthly,4,19.30,invoice
U0001203,2025-01-13,US,13,Pro,186.81,27,31,1,0,2025-02-28,1,2025-02-28,2,373.62,374,FinTech,outbound,monthly,4,5.47,card
U0001204,2024-01-20,US,11,Business,406.12,31,38,0,0,2025-12-31,0,NULL,24,9746.91,4873,Logistics,organic,annual,4,9.01,card
U0001205,2024-12-18,NL,20,Starter,54.59,27,78,0,0,2025-12-31,0,NULL,13,709.66,655,Logistics,partner,monthly,3,14.32,invoice
U0001206,2024-01-16,NL,26,Pro,205.17,15,9,1,0,2025-05-31,1,2025-05-31,17,3487.88,2462,SaaS,paid,monthly,6,7.57,card
U0001207,2024-09-07,US,7,Starter,45.58,10,34,2,0,2025-12-31,0,NULL,16,729.29,547,DevTools,organic,annual,1,5.96,card
U0001208,2024-11-15,FR,5,Starter,49.76,20,38,1,0,2025-12-31,0,NULL,14,696.62,597,SaaS,partner,monthly,1,7.60,card
U0001209,2024-02-10,US,42,Starter,82.65,15,12,3,0,2025-12-31,0,NULL,23,1900.87,992,DevTools,organic,monthly,7,10.58,card
U0001210,2024-12-02,CA,31,Pro,178.59,26,40,3,0,2025-12-31,0,NULL,13,2321.68,2143,SaaS,outbound,monthly,7,14.22,card
U0001211,2024-03-25,FR,24,Pro,172.25,51,76,0,0,2025-12-31,0,NULL,22,3789.49,2067,Logistics,paid,monthly,7,25.63,invoice
U0001212,2024-04-17,GB,46,Pro,247.89,23,2,3,1,2025-12-31,0,NULL,21,5205.65,2975,SaaS,partner,monthly,11,13.37,card
U0001213,2024-06-16,US,15,Starter,66.61,26,41,2,0,2025-12-31,0,NULL,19,1265.52,799,Media,marketplace,monthly,4,0.56,card
U0001214,2024-01-26,GB,19,Starter,56.39,7,7,2,0,2025-12-31,0,NULL,24,1353.45,677,Health,paid,monthly,3,9.38,card
U0001215,2024-10-11,US,105,Pro,398.84,32,22,0,0,2025-12-31,0,NULL,15,5982.67,4786,SaaS,organic,annual,32,9.14,card
U0001216,2024-01-02,CA,9,Starter,60.92,9,47,1,0,2025-12-31,1,2025-12-31,24,1461.99,731,EdTech,marketplace,monthly,2,1.60,card
U0001217,2024-03-12,IN,109,Starter,132.52,30,53,1,0,2025-12-31,0,NULL,22,2915.51,1590,DevTools,paid,annual,19,17.18,card
U0001218,2024-11-10,US,41,Starter,87.29,28,56,3,0,2025-12-31,0,NULL,14,1222.11,1048,E-commerce,organic,monthly,7,8.95,card
U0001219,2024-03-09,SG,45,Pro,243.53,31,39,1,0,2025-12-31,0,NULL,22,5357.62,2922,E-commerce,outbound,monthly,10,11.50,card
U0001220,2024-07-13,US,19,Pro,191.25,29,45,0,0,2025-12-31,0,NULL,18,3442.58,2295,SaaS,organic,annual,6,4.72,invoice
U0001221,2024-02-04,NL,61,Pro,240.37,32,23,2,0,2025-02-28,1,2025-02-28,13,3124.75,2884,Media,paid,monthly,15,20.10,card
U0001222,2024-04-08,SG,32,Starter,67.31,35,63,0,0,2025-12-31,0,NULL,21,1413.58,808,E-commerce,paid,monthly,5,4.68,card
U0001223,2024-06-06,US,9,Pro,172.34,33,49,0,0,2025-12-31,0,NULL,19,3274.49,2068,DevTools,organic,monthly,3,6.07,invoice
U0001224,2024-10-05,IN,17,Pro,163.87,21,32,0,0,2025-12-31,0,NULL,15,2458.00,1966,Media,outbound,annual,3,14.22,card
U0001225,2024-11-02,DE,15,Starter,66.93,11,43,1,0,2025-01-31,1,2025-01-31,3,200.80,201,DevTools,organic,monthly,4,9.79,invoice
U0001226,2024-07-13,US,37,Starter,78.40,33,47,3,0,2025-12-31,0,NULL,18,1411.17,941,EdTech,paid,monthly,9,21.29,card
U0001227,2024-11-28,CA,22,Pro,140.24,22,52,1,0,2025-12-31,0,NULL,14,1963.31,1683,EdTech,marketplace,annual,7,18.12,card
U0001228,2024-06-28,US,20,Pro,192.94,14,9,2,0,2025-12-31,0,NULL,19,3665.83,2315,DevTools,partner,monthly,6,9.85,card
U0001229,2025-01-03,US,8,Pro,146.91,24,66,3,0,2025-12-31,0,NULL,12,1762.91,1763,E-commerce,partner,annual,2,7.97,card
U0001230,2024-02-03,IN,37,Pro,243.88,49,71,0,0,2025-12-31,0,NULL,23,5609.25,2927,DevTools,organic,monthly,9,4.56,card
U0001231,2024-11-13,US,16,Pro,202.87,37,55,2,1,2025-12-31,0,NULL,14,2840.20,2434,SaaS,organic,monthly,5,1.90,invoice
U0001232,2024-05-05,NL,13,Starter,52.13,12,9,0,0,2025-12-31,0,NULL,20,1042.63,626,SaaS,partner,monthly,3,12.91,card
U0001233,2024-09-09,US,4,Business,406.39,21,46,1,0,2024-09-30,1,2024-09-30,1,406.39,406,SaaS,marketplace,monthly,1,11.56,card
U0001234,2024-11-25,US,33,Business,525.56,46,69,1,0,2025-12-31,0,NULL,14,7357.85,6307,Logistics,organic,monthly,12,8.61,card
U0001235,2024-04-24,IN,16,Starter,50.38,17,55,2,1,2025-12-31,0,NULL,21,1058.05,605,SaaS,organic,monthly,2,7.48,card
U0001236,2024-09-26,IN,6,Starter,60.50,18,79,0,0,2025-12-31,0,NULL,16,968.02,726,SaaS,marketplace,monthly,2,1.39,card
U0001237,2024-05-06,US,35,Pro,236.48,39,62,2,0,2024-09-30,1,2024-09-30,5,1182.38,1182,SaaS,organic,monthly,11,6.73,card
U0001238,2024-07-28,FR,12,Business,367.92,25,16,1,0,2025-12-31,0,NULL,18,6622.48,4415,EdTech,organic,annual,4,6.98,card
U0001239,2024-12-17,NL,45,Pro,263.95,54,69,0,0,2025-12-31,0,NULL,13,3431.37,3167,SaaS,organic,monthly,13,6.83,card
U0001240,2024-03-03,US,12,Business,442.03,26,62,1,1,2025-12-31,0,NULL,22,9724.73,5304,Media,organic,monthly,4,11.01,card
U0001241,2024-05-12,US,83,Pro,413.31,81,72,0,0,2025-12-31,0,NULL,20,8266.14,4960,DevTools,marketplace,monthly,23,10.15,card
U0001242,2024-09-24,US,31,Business,497.13,14,7,2,0,2025-12-31,0,NULL,16,7954.05,5966,DevTools,paid,monthly,9,12.99,card
U0001243,2024-09-10,CA,5,Starter,57.04,5,19,0,0,2024-10-31,1,2024-10-31,2,114.09,114,EdTech,organic,monthly,1,2.76,card
U0001244,2024-01-18,CA,27,Starter,74.75,31,43,2,0,2025-12-31,0,NULL,24,1794.06,897,Media,paid,monthly,5,8.81,card
U0001245,2025-01-18,US,1,Starter,49.16,6,43,1,1,2025-01-31,1,2025-01-31,1,49.16,49,SaaS,outbound,monthly,1,1.03,card
U0001246,2025-01-17,CA,9,Starter,49.16,12,28,3,0,2025-07-31,1,2025-07-31,7,344.14,344,DevTools,paid,monthly,2,10.11,card
U0001247,2024-01-26,US,43,Pro,227.30,30,38,1,0,2025-12-31,0,NULL,24,5455.24,2728,E-commerce,paid,annual,13,12.45,card
U0001248,2024-08-24,GB,11,Starter,46.64,15,45,1,1,2025-12-31,0,NULL,17,792.91,560,DevTools,paid,monthly,2,18.75,card
U0001249,2024-10-18,DE,26,Pro,229.64,20,18,1,0,2025-12-31,0,NULL,15,3444.65,2756,DevTools,outbound,monthly,8,11.48,invoice
U0001250,2024-10-27,DE,48,Starter,89.26,22,36,0,0,2025-11-30,1,2025-11-30,14,1249.61,1071,DevTools,paid,monthly,10,14.35,card
U0001251,2024-08-03,DE,37,Starter,80.29,14,12,2,0,2025-12-31,0,NULL,17,1364.98,964,SaaS,partner,monthly,7,10.37,card
U0001252,2024-07-24,US,75,Business,764.83,24,17,3,0,2025-12-31,0,NULL,18,13767.01,9178,SaaS,paid,monthly,25,10.35,card
U0001253,2024-10-22,CA,9,Starter,53.25,12,18,1,0,2024-11-30,1,2024-11-30,2,106.50,107,FinTech,paid,monthly,2,9.11,card
U0001254,2024-05-10,US,18,Pro,218.67,30,40,1,0,2025-12-31,0,NULL,20,4373.49,2624,DevTools,partner,monthly,6,3.67,invoice
U0001255,2024-06-14,BR,29,Business,517.63,32,46,0,0,2025-12-31,0,NULL,19,9834.90,6212,DevTools,organic,monthly,9,5.86,card
U0001256,2024-12-19,US,39,Pro,195.09,28,26,2,0,2025-12-31,0,NULL,13,2536.22,2341,SaaS,organic,monthly,9,17.28,card
U0001257,2024-09-23,IN,7,Pro,158.58,26,64,0,0,2025-12-31,0,NULL,16,2537.31,1903,SaaS,paid,monthly,2,11.91,card
U0001258,2024-01-14,FR,6,Starter,49.48,25,69,0,0,2025-12-31,0,NULL,24,1187.59,594,Health,organic,annual,1,3.21,card
U0001259,2024-07-05,GB,4,Pro,152.26,21,82,0,0,2025-12-31,0,NULL,18,2740.67,1827,E-commerce,outbound,monthly,1,2.74,card
U0001260,2024-06-14,GB,16,Pro,187.54,16,11,2,0,2025-12-31,0,NULL,19,3563.21,2250,FinTech,paid,annual,4,2.55,card
U0001261,2024-07-27,DE,34,Starter,67.70,27,43,0,0,2025-12-31,0,NULL,18,1218.53,812,EdTech,partner,monthly,5,3.09,card
U0001262,2024-10-05,US,15,Starter,56.90,20,31,2,0,2024-12-31,1,2024-12-31,3,170.71,171,Health,organic,monthly,2,4.23,card
U0001263,2024-12-01,DE,21,Pro,186.26,24,49,1,0,2025-12-31,0,NULL,13,2421.40,2235,FinTech,paid,monthly,6,10.35,card
U0001264,2024-11-13,GB,47,Pro,214.43,37,57,3,0,2025-12-31,0,NULL,14,3001.96,2573,Media,outbound,annual,11,7.02,card
U0001265,2024-09-07,IN,4,Starter,39.43,18,51,0,0,2025-12-31,0,NULL,16,630.89,473,FinTech,paid,annual,1,11.78,card
U0001266,2024-04-12,US,11,Starter,52.68,20,46,1,0,2025-12-31,0,NULL,21,1106.23,632,SaaS,organic,monthly,2,17.09,card
U0001267,2024-11-21,AU,4,Starter,56.24,9,42,1,0,2025-12-31,0,NULL,14,787.38,675,FinTech,organic,monthly,1,2.26,card
U0001268,2024-01-01,US,58,Pro,295.31,26,27,1,1,2025-12-31,0,NULL,24,7087.48,3544,Logistics,paid,monthly,16,13.06,card
U0001269,2025-01-28,IN,25,Pro,228.53,30,39,1,0,2025-12-31,0,NULL,12,2742.41,2742,SaaS,organic,monthly,8,10.20,card
U0001270,2025-01-26,IN,71,Pro,358.95,32,41,0,0,2025-12-31,0,NULL,12,4307.36,4307,E-commerce,organic,monthly,18,8.55,card
U0001271,2024-09-26,US,2,Starter,52.17,3,26,1,0,2025-01-31,1,2025-01-31,5,260.83,261,E-commerce,organic,monthly,1,7.78,invoice
U0001272,2024-01-13,NL,5,Starter,56.01,4,10,1,1,2024-01-31,1,2024-01-31,1,56.01,56,EdTech,marketplace,monthly,1,1.73,card
U0001273,2024-09-28,IN,10,Starter,47.98,20,68,0,0,2025-12-31,0,NULL,16,767.72,576,FinTech,partner,annual,2,1.70,card
U0001274,2024-11-19,CA,25,Starter,66.43,7,4,2,0,2025-09-30,1,2025-09-30,11,730.75,731,EdTech,paid,monthly,4,5.90,card
U0001275,2024-08-13,US,26,Pro,205.28,26,43,3,0,2025-12-31,0,NULL,17,3489.82,2463,Logistics,organic,monthly,8,8.81,invoice
U0001276,2024-08-03,IN,37,Business,494.77,28,35,3,0,2025-04-30,1,2025-04-30,9,4452.90,4453,SaaS,outbound,monthly,14,21.49,card
U0001277,2024-11-01,FR,34,Pro,243.60,37,62,1,0,2025-12-31,0,NULL,14,3410.41,2923,DevTools,partner,monthly,11,13.58,card
U0001278,2024-01-16,US,7,Pro,173.99,20,48,0,1,2025-12-31,0,NULL,24,4175.77,2088,E-commerce,outbound,monthly,2,3.23,card
U0001279,2024-11-14,FR,9,Pro,165.17,7,26,0,0,2025-11-30,1,2025-11-30,13,2147.19,1982,E-commerce,marketplace,annual,3,5.39,card
U0001280,2024-03-18,US,9,Pro,154.10,13,15,0,0,2025-04-30,1,2025-04-30,14,2157.42,1849,E-commerce,paid,monthly,2,10.23,card
U0001281,2024-10-02,CA,68,Business,721.32,49,34,2,0,2025-12-31,0,NULL,15,10819.75,8656,E-commerce,organic,monthly,24,11.34,card
U0001282,2024-03-16,US,57,Pro,305.82,31,19,0,0,2025-12-31,0,NULL,22,6728.04,3670,SaaS,marketplace,monthly,18,15.92,card
U0001283,2024-05-15,US,37,Starter,89.33,17,24,5,0,2025-12-31,0,NULL,20,1786.52,1072,SaaS,paid,monthly,8,5.77,card
U0001284,2024-01-15,US,17,Pro,186.60,18,37,0,0,2025-12-31,0,NULL,24,4478.44,2239,EdTech,paid,monthly,4,5.08,invoice
U0001285,2024-02-14,US,28,Starter,76.92,13,20,1,1,2025-12-31,0,NULL,23,1769.16,923,SaaS,partner,monthly,6,14.79,card
U0001286,2024-08-18,FR,26,Enterprise,1282.41,48,72,0,0,2025-12-31,0,NULL,17,21801.00,15389,SaaS,organic,monthly,9,11.08,invoice
U0001287,2024-03-14,CA,188,Enterprise,2554.02,66,49,2,0,2025-12-31,0,NULL,22,56188.50,30648,E-commerce,partner,annual,73,11.08,invoice
U0001288,2024-02-24,US,45,Starter,82.21,41,75,1,0,2025-12-31,0,NULL,23,1890.89,987,E-commerce,partner,annual,10,14.15,card
U0001289,2024-09-17,US,10,Starter,54.51,25,62,0,0,2025-12-31,0,NULL,16,872.16,654,SaaS,partner,monthly,2,4.11,card
U0001290,2024-05-18,US,14,Pro,189.44,16,15,3,0,2025-08-31,1,2025-08-31,16,3031.00,2273,E-commerce,partner,monthly,4,1.37,card
